Test Time(ms),Current (A),Inlet Temp,Outlet Temp,Thermocouple Temp,Average Tab Temp,Test Time (s)
10151620,41.9838,22.2873199,23.290318,25.1613,22.78881895,3750.99
10152620,41.9838,22.6221723,23.263843,25.2182,22.94300765,3751.99
10153620,41.9839,22.4234875,23.3042968,25.166,22.86389215,3752.99
10154620,41.9838,22.5438117,23.1935254,25.2315,22.86866855,3753.99
10155620,41.9836,22.5720729,23.2619368,25.2257,22.91700485,3754.99
10156620,41.9837,22.9645182,23.3032378,25.2094,23.133878,3755.99
10157620,41.9837,22.550877,23.168533,25.184,22.859705,3756.99
10158620,41.9838,22.5635089,23.4881392,25.2522,23.02582405,3757.99
10159620,41.9839,22.6136083,23.7306502,25.1873,23.17212925,3758.99
10160620,41.9838,22.6148929,23.3568232,25.2614,22.98585805,3759.99
10161620,41.9838,22.5532321,23.4508624,25.1724,23.00204725,3760.99
10162620,41.9838,23.1036832,23.368684,25.1899,23.2361836,3761.99
10163620,41.9837,23.0490877,23.6317396,25.1981,23.34041365,3762.99
10164620,41.9838,22.6898279,23.7956728,25.259,23.24275035,3763.99
10165620,41.9838,22.9977037,23.6330104,25.2109,23.31535705,3764.99
10166620,41.9838,22.9244815,23.4082906,25.1696,23.16638605,3765.99
10167620,41.9838,22.8831602,23.4930106,25.2664,23.1880854,3766.99
10168620,41.9837,22.8835884,23.347504,25.2369,23.1155462,3767.99
10169620,41.9838,22.6290235,23.3852044,25.1951,23.00711395,3768.99
10170620,41.9838,22.5534462,23.3979124,25.2702,22.9756793,3769.99
10171620,41.9838,22.6630654,23.7031162,25.2397,23.1830908,3770.99
10172620,41.9838,22.6562142,23.6234794,25.1986,23.1398468,3771.99
10173620,41.9837,22.5699319,23.4224812,25.1366,22.99620655,3772.99
10174620,41.9839,22.6191749,23.4773374,25.2727,23.04825615,3773.99
10175620,41.9837,22.7266531,23.4390016,25.1915,23.08282735,3774.99
10176620,41.9837,22.5346054,23.3883814,25.2099,22.9614934,3775.99
10177620,41.9837,22.5654358,23.8911946,25.1546,23.2283152,3776.99
10178620,41.9838,23.0400955,23.4866566,25.1723,23.26337605,3777.99
10179620,41.9838,22.5823497,23.7020572,25.1729,23.14220345,3778.99
10180620,41.9837,22.4868611,23.5040242,25.1828,22.99544265,3779.99
10180770,41.9837,22.4868611,23.5040242,25.1828,22.99544265,3780.14
10180870,14.0153,22.6675615,23.5442662,25.1804,23.10591385,3780.24
10181770,14.0154,22.6675615,23.5442662,25.1804,23.10591385,3781.14
10182770,14.0157,22.6296658,23.4485326,25.1471,23.0390992,3782.14
10183770,14.0159,22.540172,23.495764,25.1958,23.017968,3783.14
10184770,14.0158,22.591556,23.528593,25.2265,23.0600745,3784.14
10185770,14.0158,22.5112685,23.570953,25.153,23.04111075,3785.14
10186770,14.0157,22.690042,23.5023298,25.2462,23.0961859,3786.14
10187770,14.0159,22.6136083,23.5171558,25.2348,23.06538205,3787.14
10188770,14.0157,22.4671639,23.8613308,25.1536,23.16424735,3788.14
10189770,14.0159,22.5921983,23.5266868,25.2058,23.05944255,3789.14
10190770,14.0158,22.555159,23.4114676,25.2288,22.9833133,3790.14
10191770,14.0158,22.5617961,23.3222998,25.3188,22.94204795,3791.14
10192770,14.0159,22.4960674,23.4570046,25.2181,22.976536,3792.14
10193770,14.0159,22.5035609,23.4129502,25.2861,22.95825555,3793.14
10194770,14.0159,22.4055031,23.5792132,25.1495,22.99235815,3794.14
10195770,14.0157,22.6318068,23.2534648,25.2309,22.9426358,3795.14
10196770,14.0159,22.5313939,23.1560368,25.2642,22.84371535,3796.14
10197770,14.0159,22.5883445,23.2714678,25.2018,22.92990615,3797.14
10198770,14.0158,22.3228605,23.1206662,25.3047,22.72176335,3798.14
10199770,14.0158,22.5570859,23.2759156,25.2562,22.91650075,3799.14
10200770,14.0158,22.42884,23.1990322,25.1947,22.8139361,3800.14
10201770,14.0159,22.4326938,23.366566,25.2509,22.8996299,3801.14
10202770,14.0159,22.3883751,23.344327,25.2066,22.86635105,3802.14
10203770,14.0159,22.4744433,23.204539,25.2337,22.83949115,3803.14
10204770,14.0159,22.7009611,23.1628144,25.215,22.93188775,3804.14
10205770,14.0159,22.2357218,23.5961572,25.2979,22.9159395,3805.14
10206770,14.0159,22.602261,23.047807,25.3222,22.825034,3806.14
10207770,14.0159,22.3551896,23.0283214,25.3123,22.6917555,3807.14
10208770,14.0159,22.5448822,23.095462,25.2221,22.8201721,3808.14
10209770,14.0159,22.6159634,23.4377308,25.2401,23.0268471,3809.14
10210770,14.0159,22.274688,22.9241158,25.2675,22.5994019,3810.14
10211770,14.0158,22.1477267,23.0262034,25.339,22.58696505,3811.14
10212770,14.0159,22.2008235,23.029804,25.2963,22.61531375,3812.14
10213770,14.0159,22.1706354,23.2005148,25.2122,22.6855751,3813.14
10214770,14.0159,22.4097851,22.990621,25.241,22.70020305,3814.14
10215770,14.0158,22.2500665,23.2665964,25.2783,22.75833145,3815.14
10216770,14.0158,22.1629278,22.9935862,25.312,22.578257,3816.14
10217770,14.0159,22.141946,23.1035104,25.3457,22.6227282,3817.14
10218770,14.0158,22.3040197,22.999093,25.3547,22.65155635,3818.14
10219770,14.0159,22.0922748,23.112406,25.3039,22.6023404,3819.14
10220770,14.0158,22.1646406,23.0495014,25.2638,22.607071,3820.14
10221770,14.0159,22.2078888,22.8912868,25.2603,22.5495878,3821.14
10222770,14.0159,22.2348654,23.2678672,25.3666,22.7513663,3822.14
10223770,14.016,22.593697,23.367625,25.2911,22.980661,3823.14
10224770,14.0159,22.2087452,22.9827844,25.2721,22.5957648,3824.14
10225770,14.0159,22.1145412,22.9772776,25.2967,22.5459094,3825.14
10226770,14.0161,22.5292529,23.2644784,25.3627,22.89686565,3826.14
10227770,14.0159,22.2074606,22.8618466,25.3442,22.5346536,3827.14
10228770,14.0159,22.5406002,23.2365208,25.2853,22.8885605,3828.14
10229770,14.016,22.1901185,22.9251748,25.2895,22.55764665,3829.14
10230770,14.0159,22.1603586,23.2822696,25.3416,22.7213141,3830.14
10231770,14.0158,22.3506935,23.2557946,25.2988,22.80324405,3831.14
10232770,14.0159,22.4992789,23.2358854,25.3371,22.86758215,3832.14
10233770,14.0159,22.1153976,23.2932832,25.3305,22.7043404,3833.14
10234770,14.0159,22.1361653,23.3235706,25.2571,22.72986795,3834.14
10235770,14.0159,22.2093875,22.704691,25.3142,22.45703925,3835.14
10236770,14.0159,22.0961286,22.9033594,25.3274,22.499744,3836.14
10237770,14.0159,22.0569483,22.7648422,25.3591,22.41089525,3837.14
10238770,14.016,22.4468244,22.9232686,25.3009,22.6850465,3838.14
10239770,14.0158,22.3258579,22.8588814,25.2868,22.59236965,3839.14
10240770,14.0159,21.9862953,22.9353412,25.4016,22.46081825,3840.14
10241770,14.0159,22.0837108,22.901665,25.3238,22.4926879,3841.14
10242770,14.016,22.0869223,22.7445094,25.3257,22.41571585,3842.14
10243770,14.0159,22.092703,22.8504094,25.2217,22.4715562,3843.14
10244770,14.0158,22.5258273,22.6949482,25.3248,22.61038775,3844.14
10245770,14.0158,22.3969391,22.8639646,25.3226,22.63045185,3845.14
10246770,14.0159,21.9565354,23.2939186,25.3393,22.625227,3846.14
10247770,14.0159,22.0029951,22.7398498,25.3779,22.37142245,3847.14
10248770,14.0158,22.0464574,22.7599708,25.4067,22.4032141,3848.14
10249770,14.0159,22.0012823,22.8235108,25.2365,22.41239655,3849.14
10250770,14.0159,21.9653135,22.8093202,25.3143,22.38731685,3850.14
10251770,14.0159,22.0657264,22.800001,25.3007,22.4328637,3851.14
10252770,14.0158,21.977089,23.0395468,25.2955,22.5083179,3852.14
10253770,14.0158,22.362469,22.6371268,25.3073,22.4997979,3853.14
10254770,14.016,21.9137154,22.7032084,25.2868,22.3084619,3854.14
10255770,14.0159,21.9571777,22.7254474,25.3583,22.34131255,3855.14
10256770,14.0161,21.8569789,22.7135866,25.2467,22.28528275,3856.14
10257770,14.0159,21.9115744,22.8023308,25.3669,22.3569526,3857.14
10258770,14.0157,22.1770584,22.6890178,25.2716,22.4330381,3858.14
10259770,14.0159,21.9109321,22.8385486,25.2863,22.37474035,3859.14
10260770,14.0159,21.8214383,22.5581254,25.3475,22.18978185,3860.14
10261770,14.0159,21.7963886,22.7330722,25.3351,22.2647304,3861.14
10262770,14.0159,21.9659558,22.6455988,25.3152,22.3057773,3862.14
10263770,14.016,22.4380463,22.7580646,25.3768,22.59805545,3863.14
10264770,14.0159,22.0205513,22.780939,25.3062,22.40074515,3864.14
10265770,14.0159,21.9573918,23.1638734,25.3283,22.5606326,3865.14
10266770,14.0159,21.8728223,23.1532834,25.3618,22.51305285,3866.14
10267770,14.016,21.8766761,22.7309542,25.2917,22.30381515,3867.14
10268770,14.016,21.9967862,22.8544336,25.2817,22.4256099,3868.14
10269770,14.0158,22.0323268,22.7625124,25.326,22.3974196,3869.14
10270770,14.0159,22.1766302,23.1539188,25.3574,22.6652745,3870.14
10271770,14.0158,22.1766302,23.1539188,25.3574,22.6652745,3871.14
10272770,14.0159,21.9494701,22.7750086,25.3917,22.36223935,3872.14
10273770,14.0159,22.0366088,22.7106214,25.3912,22.3736151,3873.14
10274770,14.0157,22.0834967,22.6424218,25.3338,22.36295925,3874.14
10275770,14.0159,22.0834967,22.6424218,25.3338,22.36295925,3875.14
10276770,14.016,22.0338255,22.8616348,25.3518,22.44773015,3876.14
10277770,14.016,22.0342537,22.8775198,25.3583,22.45588675,3877.14
10278770,14.0159,22.1014811,22.5746458,25.2924,22.33806345,3878.14
10279770,14.0159,22.0787865,22.7167636,25.4226,22.39777505,3879.14
10280770,14.0159,21.9982849,23.1083818,25.3635,22.55333335,3880.14
10281770,14.016,22.0077053,22.7779738,25.4547,22.39283955,3881.14
10282770,14.0159,22.0428177,22.5771874,25.3386,22.31000255,3882.14
10283770,14.0158,21.9430471,22.6661434,25.3723,22.30459525,3883.14
10284770,14.0158,22.0725776,22.678216,25.3334,22.3753968,3884.14
10285770,14.0158,22.3620408,22.9052656,25.4063,22.6336532,3885.14
10286770,14.0159,22.3620408,22.9052656,25.4063,22.6336532,3886.14
10287770,14.0158,21.97923,22.9044184,25.345,22.4418242,3887.14
10288770,14.0159,21.9629584,22.7176108,25.3988,22.3402846,3888.14
10289770,14.016,21.9629584,22.7176108,25.3988,22.3402846,3889.14
10290770,14.0158,21.8946605,22.721635,25.3795,22.30814775,3890.14
10291770,14.0158,22.0845672,23.24584,25.392,22.6652036,3891.14
10292770,14.016,22.135523,22.8171568,25.3756,22.4763399,3892.14
10293770,14.0158,22.2393615,23.0982154,25.3746,22.66878845,3893.14
10294770,14.0159,22.0875646,22.7330722,25.3974,22.4103184,3894.14
10295770,14.016,22.0826403,22.8199102,25.4279,22.45127525,3895.14
10296770,14.0159,22.0826403,22.8199102,25.4279,22.45127525,3896.14
10297770,14.016,22.1736328,22.9402126,25.4138,22.5569227,3897.14
10298770,14.0159,22.1607868,22.8114382,25.3234,22.4861125,3898.14
10299770,14.0159,22.1991107,22.8277468,25.3652,22.51342875,3899.14
10300770,14.0158,22.1849801,22.8588814,25.4218,22.52193075,3900.14
10301770,14.0159,22.0490266,22.7254474,25.3861,22.387237,3901.14
10302770,14.0159,22.0368229,22.715281,25.3501,22.37605195,3902.14
10303770,14.0159,22.353905,22.7154928,25.4492,22.5346989,3903.14
10304770,14.0158,22.353905,22.7154928,25.4492,22.5346989,3904.14
10305770,14.0159,22.3365629,22.6955836,25.3578,22.51607325,3905.14
10306770,14.0158,22.0042797,23.1403636,25.351,22.57232165,3906.14
10307770,14.0159,22.5493783,22.7421796,25.4718,22.64577895,3907.14
10308770,14.0158,21.9940029,22.666567,25.4671,22.33028495,3908.14
10309770,14.016,22.0297576,22.5873538,25.3672,22.3085557,3909.14
10310770,14.0158,22.047742,22.8216046,25.3371,22.4346733,3910.14
10311770,14.0158,22.0473138,23.1318916,25.381,22.5896027,3911.14
10312770,14.0159,21.9867235,22.683511,25.3782,22.33511725,3912.14
10313770,14.0159,22.3922289,22.7154928,25.4345,22.55386085,3913.14
10314770,14.0159,21.9693814,22.7919526,25.3744,22.380667,3914.14
10315770,14.0159,22.0004259,22.569139,25.4144,22.28478245,3915.14
10316770,14.0158,22.0143424,22.625266,25.4368,22.3198042,3916.14
10317770,14.0159,21.9972144,22.8775198,25.423,22.4373671,3917.14
10318770,14.0159,22.0085617,22.7112568,25.4348,22.35990925,3918.14
10319770,14.0159,21.8276472,22.5693508,25.3941,22.198499,3919.14
10320770,14.0159,21.7178139,22.6890178,25.4284,22.20341585,3920.14
