0,0,25,0,25
0,0,25,59.9,25
0,0,25,119.9,25
0,0,25,179.9,25
0,0,25,239.9,25
0,0,25,299.9,25
0,0,25,359.9,25
0,0,25,419.9,25
0,0,25,479.9,25
0,0,25,539.9,25
0,0,25,599.9,25
0,0,25,659.9,25
0,0,25,719.9,25
0,0,25,779.9,25
0,0,25,839.9,25
0,0,25,899.9,25
0,0,25,959.9,25
0,0,25,1019.9,25
0,0,25,1079.9,25
0,0,25,1139.9,25
0,0,25,1199.9,25
0,0,25,1259.9,25
0,0,25,1319.9,25
0,0,25,1379.9,25
0,0,25,1439.9,25
0,0,25,1499.9,25
0,0,25,1559.9,25
0,0,25,1619.9,25
0,0,25,1679.9,25
0,0,25,1739.9,25
0,0,25,1799.9,25
0,0,25,1859.9,25
0,0,25,1919.9,25
0,0,25,1979.9,25
0,0,25,2039.9,25
0,0,25,2099.9,25
0,0,25,2159.9,25
0,0,25,2219.9,25
0,0,25,2279.9,25
0,0,25,2339.9,25
0,0,25,2399.9,25
0,0,25,2459.9,25
0,0,25,2519.9,25
0,0,25,2579.9,25
0,0,25,2639.9,25
0,0,25,2699.9,25
0,0,25,2759.9,25
0,0,25,2819.9,25
0,0,25,2879.9,25
0,0,25,2939.9,25
0,0,25,2999.9,25
0,0,25,3059.9,25
0,0,25,3119.9,25
0,0,25,3179.9,25
0,0,25,3239.9,25
0,0,25,3299.9,25
0,0,25,3359.9,25
0,0,25,3419.9,25
0,0,25,3479.9,25
0,0,25,3539.9,25
0,0,25,3599.9,25
0.5131909819269,0,25.0029833216017,3600,25
0.5694560901,0,25.0062911759921,3600.9,25.0001799051306
0.5696999424,7.55601548568308e-05,25.0095977723504,3601.9,25.0005174703484
0.5696999424,0.000217337546324501,25.0129018290324,3602.9,25.00097597468
0.569708071709,0.000409909365619114,25.0162034989185,3603.9,25.0015271549611
0.569708071709,0.000641405083672169,25.0195028160662,3604.9,25.0021493264852
0.569708071709,0.000902717123770174,25.0227998432132,3605.9,25.0028258468
0.569691813149,0.00118685565598078,25.0260945342923,3606.9,25.0035439454603
0.5696999424,0.00148845709330544,25.0293870686404,3607.9,25.0042938174916
0.5696999424,0.00180340334646615,25.0326774280233,3608.9,25.0050679477153
0.569708071709,0.00212853804041572,25.0359656823097,3609.9,25.0058605666144
0.5696999424,0.00246143797804578,25.0392517545993,3610.9,25.0066672499006
0.5696999424,0.00280024495824378,25.042535706047,3611.9,25.0074845969904
0.5696999424,0.00314353073595683,25.0458175475888,3612.9,25.0083100013896
0.569708071709,0.0034902005836198,25.0490973351793,3613.9,25.0091414630938
0.569708071709,0.0038394144993935,25.0523750284991,3614.9,25.0099774503362
0.5696999424,0.00419052914119561,25.0556505859526,3615.9,25.0108167849487
0.569708071709,0.00454304967846518,25.0589241067461,3616.9,25.011658560098
0.569708071709,0.00489659524114607,25.0621955474514,3617.9,25.0125020857092
0.5696999424,0.00525087599788236,25.065464864087,3618.9,25.0133468294838
0.5696999424,0.00560566838321435,25.0687321067699,3619.9,25.0141923801936
0.569708071709,0.00596079968131001,25.0719973252223,3620.9,25.0150384252148
0.5696999424,0.00631613859020888,25.0752604270827,3621.9,25.0158847275856
0.5696999424,0.0066715855859492,25.0785214616395,3622.9,25.0167310998518
0.569691813149,0.00702706193774695,25.0817803834635,3623.9,25.0175774011016
0.569708071709,0.00738250846265899,25.0850373360741,3624.9,25.0184235204359
0.5696999424,0.0077378785830836,25.0882921792267,3625.9,25.0192693813869
0.569691813149,0.00809314018249736,25.091544914505,3626.9,25.0201149168029
0.5696999424,0.00844826505721045,25.0947956379489,3627.9,25.0209600752358
0.5696999424,0.00880323159905629,25.0980443036992,3628.9,25.0218048229875
0.5696999424,0.0091580256547298,25.1012909131647,3629.9,25.0226491314264
0.569691813149,0.00951263519909617,25.1045354204709,3630.9,25.0234929786612
0.569691813149,0.00986705103771712,25.1077778742791,3631.9,25.0243363451222
0.5696999424,0.0102212649513423,25.1110183231922,3632.9,25.0251792187229
0.569683683956,0.0105752718635989,25.1142566267312,3633.9,25.0260215931167
0.5696999424,0.0109290691090121,25.1174929753337,3634.9,25.0268634549611
0.569691813149,0.0112826510836614,25.1207272284613,3635.9,25.0277048054987
0.569708071709,0.0116360183094662,25.123959529242,3636.9,25.0285456372084
0.569708071709,0.0119891676275441,25.1271897843867,3637.9,25.0293859529484
0.569708071709,0.0123421002383156,25.1304179952037,3638.9,25.0302257492867
0.569691813149,0.0126948147003991,25.1336440684819,3639.9,25.031065023668
0.569708071709,0.0130473099405745,25.1368681946343,3640.9,25.0319037685102
0.5696999424,0.0133995827742665,25.1400902331,3641.9,25.0327419894757
0.569691813149,0.0137516355797818,25.1433101852172,3642.9,25.0335796824347
0.5696999424,0.0141034666225764,25.1465281468338,3643.9,25.034416844298
0.5696999424,0.0144550746051588,25.1497440719408,3644.9,25.0352534784743
0.5696999424,0.0148064609592087,25.1529579618287,3645.9,25.0360895848056
0.569691813149,0.0151576256183408,25.1561697705293,3646.9,25.0369251632483
0.5696999424,0.0155085685642884,25.1593795938865,3647.9,25.0377602109971
0.5696999424,0.0158592886187698,25.162587385887,3648.9,25.0385947316782
0.569708071709,0.0162097873048584,25.1657931950755,3649.9,25.0394287253005
0.5696999424,0.0165600646262173,25.1689969281813,3650.9,25.040262194798
0.5696999424,0.0169101218151735,25.1721986337899,3651.9,25.0410951367984
0.569691813149,0.0172599574553088,25.1753982659267,3652.9,25.0419275516428
0.5696999424,0.0176095716899746,25.1785959204298,3653.9,25.0427594368209
0.5696999424,0.0179589634647816,25.18179155128,3654.9,25.0435907961851
0.569691813149,0.018308134397751,25.1849851125011,3655.9,25.0444216299173
0.569708071709,0.0186570845652773,25.1881767471867,3656.9,25.0452519353846
0.5696999424,0.0190058128615314,25.1913663147596,3657.9,25.0460817191951
0.569691813149,0.0193543220619244,25.1945538165421,3658.9,25.0469109779436
0.569691813149,0.0197026107363002,25.1977393011096,3659.9,25.0477397090962
0.5696999424,0.0200506778204049,25.200922816994,3660.9,25.0485679136373
0.5696999424,0.0203985237276493,25.2041043181712,3661.9,25.0493955952489
0.569708071709,0.0207461500045438,25.2072838531752,3662.9,25.0502227539821
0.569683683956,0.0210935566724662,25.2104612342098,3663.9,25.0510493928026
0.569691813149,0.0214407449770712,25.2136366517029,3664.9,25.0518755026621
0.5696999424,0.0217877111180728,25.2168101068818,3665.9,25.0527010880989
0.5696999424,0.0221344570015543,25.2199815537191,3666.9,25.0535261526706
0.569708071709,0.0224809841216562,25.2231510407449,3667.9,25.0543506963321
0.5696999424,0.0228272924594674,25.2263184746742,3668.9,25.0551747219753
0.5696999424,0.0231733832296223,25.229483904078,3669.9,25.0559982261947
0.5696999424,0.0235192550017617,25.2326473302251,3670.9,25.0568212093052
0.5696999424,0.0238649079081669,25.2358087543831,3671.9,25.057643671625
0.5696999424,0.0242103420825036,25.2389681778191,3672.9,25.058465613475
0.569691813149,0.0245555576594823,25.2421255545417,3673.9,25.0592870351776
0.569691813149,0.0249005547745923,25.2452809331143,3674.9,25.0601079342071
0.569691813149,0.0252453323669803,25.248434314799,3675.9,25.0609283115532
0.569708071709,0.0255898908523626,25.2515857953731,3676.9,25.0617481680519
0.5696999424,0.0259342305817932,25.254735234244,3677.9,25.0625675101203
0.569691813149,0.0262783542505347,25.2578826327183,3678.9,25.063386334206
0.569691813149,0.0266222603665219,25.2610280393559,3679.9,25.0642046376609
0.569691813149,0.0269659478175856,25.2641714554153,3680.9,25.0650224213809
0.569691813149,0.0273094169799626,25.2673128821545,3681.9,25.0658396861293
0.5696999424,0.0276526681743125,25.270452368089,3682.9,25.0666564325682
0.5696999424,0.0279957016786313,25.2735898671778,3683.9,25.0674726641311
0.569691813149,0.0283385189350705,25.2767253334226,3684.9,25.0682883806773
0.5696999424,0.0286811198844818,25.2798588626368,3685.9,25.0691035793248
0.5696999424,0.0290235033164368,25.2829904087767,3686.9,25.0699182636395
0.5696999424,0.0293656707285695,25.2861199730987,3687.9,25.0707324335815
0.569708071709,0.0297076221042423,25.289247604116,3688.9,25.0715460891964
0.569691813149,0.0300493574625056,25.2923731612689,3689.9,25.0723592334445
0.5696999424,0.0303908780466996,25.295496787667,3690.9,25.0731718601218
0.5696999424,0.030732181251147,25.2986184372616,3691.9,25.0739839730962
