0,0,25,0,25
0,0,25,60,25
0,0,25,120,25
0,0,25,180,25
0,0,25,240,25
0,0,25,300,25
0,0,25,360,25
0,0,25,420,25
0,0,25,480,25
0,0,25,540,25
0,0,25,600,25
0,0,25,660,25
0,0,25,720,25
0,0,25,780,25
0,0,25,840,25
0,0,25,900,25
0,0,25,960,25
0,0,25,1020,25
0,0,25,1080,25
0,0,25,1140,25
0,0,25,1200,25
0.5123715095781,0,25.0029785577815,1200.1,25
0.569521112276,0,25.0062867942387,1201,25.000179617855
0.569708071709,1.5087899815839e-05,25.0095934413574,1202,25.0005417193438
0.569708071709,4.55044248768672e-05,25.0128975697443,1203,25.0010689221079
0.569708071709,8.97894570660895e-05,25.0161993227799,1204,25.0017454343588
0.569708071709,0.000146616486138541,25.0194988302136,1205,25.0025569688965
0.569716201076,0.000214785387302356,25.0227962567212,1206,25.0034905997594
0.569708071709,0.000293210379788604,25.026091614006,1207,25.0045346353817
0.569708071709,0.000380909372059719,25.0293850455351,1208,25.005678492435
0.569708071709,0.000476993364537535,25.0326766383421,1209,25.0069125987921
0.569708071709,0.00058065829853328,25.035966471198,1210,25.0082282943334
0.569708071709,0.000691176724005245,25.0392546153988,1211,25.0096177440552
0.569708071709,0.000807890500636063,25.0425411354773,1212,25.0110738594562
0.569708071709,0.00093020419431663,25.045826089848,1213,25.0125902274141
0.5696999424,0.0010575791027848,25.0491094841316,1214,25.014161045839
0.5696999424,0.0011895278504721,25.0523914134967,1215,25.0157810626065
0.569708071709,0.00132560925894511,25.0556719685382,1216,25.0174455288607
0.569708071709,0.00146542442429653,25.0589511411953,1217,25.0191501510637
0.569716201076,0.00160861268934677,25.0622290142577,1218,25.0208910419146
0.569708071709,0.0017548475208245,25.0655055253442,1219,25.0226646873457
0.569708071709,0.00190383373704292,25.0687807508961,1220,25.0244679024122
0.569708071709,0.00205530380262731,25.0720547173066,1221,25.0262978084858
0.569708071709,0.00220901591280933,25.0753274484839,1222,25.0281518012199
0.569708071709,0.00236475130247,25.0785989660881,1223,25.030027524417
0.569708071709,0.00252231205102689,25.0818692897452,1224,25.0319228463864
0.5696999424,0.00268151909646154,25.0851383899832,1225,25.0338358385543
0.569708071709,0.00284221043855968,25.0884063774793,1226,25.0357647532614
0.5696999424,0.00300423927395613,25.0916731722894,1227,25.0377080150771
0.5696999424,0.00316747326647616,25.0949388349642,1228,25.039664192989
0.569708071709,0.00333179221107876,25.0982034247781,1229,25.0416319951948
