Test Time(ms),Current (A),Inlet Temp,Outlet Temp,Thermocouple Temp,Average Tab Temp,Test Time (s)
7301710,14.016,23.4205512,23.9462626,25.401,23.6834069,3643.9
7302710,14.016,23.3411201,23.68003,25.4448,23.51057505,3644.9
7303710,14.016,23.5502958,23.794402,25.4024,23.6723489,3645.9
7304710,14.0159,23.4597315,23.704387,25.4021,23.58205925,3646.9
7305710,14.016,23.394431,23.8956424,25.4131,23.6450367,3647.9
7306710,14.016,23.7164374,23.7776698,25.3939,23.7470536,3648.9
7307710,14.0161,23.6487818,23.8863232,25.4025,23.7675525,3649.9
7308710,14.016,23.4036373,23.8079572,25.4157,23.60579725,3650.9
7309710,14.016,23.396572,23.7956728,25.4149,23.5961224,3651.9
7310710,14.0159,23.6916018,23.8979722,25.4292,23.794787,3652.9
7311710,14.016,23.2736786,23.8333732,25.446,23.5535259,3653.9
7312710,14.016,23.3331984,23.8676848,25.4299,23.6004416,3654.9
7313710,14.0159,23.3980707,23.6865958,25.3881,23.54233325,3655.9
7314710,14.0161,23.6453562,23.6649922,25.3675,23.6551742,3656.9
7315710,14.016,23.3464726,23.8560358,25.4227,23.6012542,3657.9
7316710,14.0159,23.3072923,23.7581842,25.4037,23.53273825,3658.9
7317710,14.0159,23.5006246,23.5631164,25.3761,23.5318705,3659.9
7318710,14.016,23.2880233,23.7653854,25.3523,23.52670435,3660.9
7319710,14.016,23.3049372,23.7228136,25.3529,23.5138754,3661.9
7320710,14.0161,23.4710788,23.9344018,25.4316,23.7027403,3662.9
7321710,14.0158,23.3209947,23.906656,25.3972,23.61382535,3663.9
7322710,14.0159,23.6194501,23.8162174,25.4327,23.71783375,3664.9
7323710,14.016,23.2175844,23.8327378,25.4067,23.5251611,3665.9
7324710,14.016,23.2798875,23.795461,25.3684,23.53767425,3666.9
7325710,14.0161,23.4276165,23.8628134,25.3054,23.64521495,3667.9
7326710,14.016,23.3820132,23.7823294,25.4632,23.5821713,3668.9
7327710,14.016,23.3832978,23.8784866,25.3955,23.6308922,3669.9
7328710,14.016,23.2651146,23.8054156,25.4159,23.5352651,3670.9
7329710,14.016,23.4186243,23.670499,25.3963,23.54456165,3671.9
7330710,14.016,23.4361805,23.7577606,25.3967,23.59697055,3672.9
7331710,14.0159,23.5543637,23.8200298,25.3615,23.68719675,3673.9
7332710,14.0159,23.2469161,23.8736152,25.3587,23.56026565,3674.9
7333710,14.0159,23.3978566,23.8594246,25.4641,23.6286406,3675.9
7334710,14.0161,23.4777159,23.8157938,25.4102,23.64675485,3676.9
7335710,14.016,23.3877939,23.7833884,25.3505,23.58559115,3677.9
7336710,14.0159,23.4909901,23.7524656,25.4171,23.62172785,3678.9
7337710,14.0159,23.4839248,23.6925262,25.4544,23.5882255,3679.9
7338710,14.0159,23.3304151,23.7893188,25.3841,23.55986695,3680.9
7339710,14.0159,23.5492253,23.7060814,25.4049,23.62765335,3681.9
7340710,14.016,23.4927029,23.6444476,25.4373,23.56857525,3682.9
7341710,14.016,23.8093568,23.6925262,25.3772,23.7509415,3683.9
7342710,14.0159,23.4451727,23.7020572,25.3722,23.57361495,3684.9
7343710,14.016,23.3149999,23.7617848,25.3976,23.53839235,3685.9
7344710,14.016,23.4948439,23.7960964,25.5098,23.64547015,3686.9
7345710,14.016,23.6980248,23.6603326,25.4157,23.6791787,3687.9
7346710,14.0161,23.3541802,23.8416334,25.3859,23.5979068,3688.9
7347710,14.0159,23.8106414,23.654614,25.4314,23.7326277,3689.9
7348710,14.016,23.471507,23.742511,25.416,23.607009,3690.9
7349710,14.016,23.4104885,23.6463538,25.379,23.52842115,3691.9
7350710,14.016,23.5909748,23.9515576,25.3767,23.7712662,3692.9
7351710,14.0159,23.495058,23.6035702,25.3407,23.5493141,3693.9
7352710,14.0159,23.5194654,23.8128286,25.364,23.666147,3694.9
7353710,14.016,23.4505252,23.9958238,25.3333,23.7231745,3695.9
7354710,14.0159,23.4199089,23.727685,25.4866,23.57379695,3696.9
7355710,14.0157,23.4633712,23.6770648,25.351,23.570218,3697.9
7356710,14.0159,23.5320973,23.6882902,25.4345,23.61019375,3698.9
7357710,14.016,23.3469008,23.8035094,25.3848,23.5752051,3699.9
7358710,14.016,23.5175385,23.7346744,25.3535,23.62610645,3700.9
7359710,14.0159,23.3197101,23.7219664,25.3682,23.52083825,3701.9
7360710,14.016,23.4122013,23.6719816,25.4288,23.54209145,3702.9
7361710,14.0159,23.3177832,23.9075032,25.4433,23.6126432,3703.9
7362710,14.016,23.4426035,23.638729,25.4193,23.54066625,3704.9
7363710,14.0159,23.4989118,23.728744,25.3985,23.6138279,3705.9
7364710,14.016,23.3205665,23.7973672,25.3417,23.55896685,3706.9
7365710,14.0159,23.3546084,23.6548258,25.3175,23.5047171,3707.9
7365800,14.0159,23.3546084,23.6548258,25.3175,23.5047171,3707.99
7365900,41.9803,23.3546084,23.6548258,25.3175,23.5047171,3708.09
7366800,41.9819,23.5158257,23.8403626,25.4308,23.67809415,3708.99
7367800,41.9837,23.4209794,24.0960052,25.3829,23.7584923,3709.99
7368800,41.9835,23.3481854,23.8149466,25.3865,23.581566,3710.99
7369800,41.9835,23.9161927,23.8774276,25.4233,23.89681015,3711.99
7370800,41.9836,23.473648,23.7857182,25.4622,23.6296831,3712.99
7371800,41.9836,23.8562447,23.8988194,25.3621,23.87753205,3713.99
7372800,41.9836,23.5132565,23.9964592,25.3887,23.75485785,3714.99
7373800,41.9837,23.3563212,24.2758234,25.4312,23.8160723,3715.99
7374800,41.9837,23.4047078,24.3075934,25.3918,23.8561506,3716.99
7375800,41.9836,23.8279835,24.0155212,25.3803,23.92175235,3717.99
7376800,41.9837,23.5029797,24.341905,25.4358,23.92244235,3718.99
7377800,41.9837,23.6995235,23.9721022,25.3588,23.83581285,3719.99
7378800,41.9837,23.6776853,24.039031,25.3959,23.85835815,3720.99
7379800,41.9838,23.775529,24.1432366,25.4427,23.9593828,3721.99
7380800,41.9837,23.677043,24.2501956,25.4303,23.9636193,3722.99
7381800,41.9836,23.7089439,24.170347,25.4328,23.93964545,3723.99
7382800,41.9837,23.7751008,24.3088642,25.4453,24.0419825,3724.99
7383800,41.9839,23.7044478,24.2881078,25.319,23.9962778,3725.99
7384800,41.9837,23.7710329,24.6538864,25.3504,24.21245965,3726.99
7385800,41.9836,23.8742291,24.3628732,25.3321,24.11855115,3727.99
7386800,41.9836,23.8870751,24.3806644,25.4332,24.13386975,3728.99
7387800,41.9837,23.9183337,24.5842042,25.4469,24.25126895,3729.99
7388800,41.9838,24.1728986,24.3901954,25.4234,24.281547,3730.99
7389800,41.9838,24.2812332,24.3849004,25.4616,24.3330668,3731.99
7390800,41.9837,23.9521615,24.5085916,25.4228,24.23037655,3732.99
7391800,41.9836,23.882579,24.3327976,25.4049,24.1076883,3733.99
7392800,41.9836,23.8260566,24.4045978,25.3733,24.1153272,3734.99
7393800,41.9837,23.7119413,24.4391212,25.3552,24.07553125,3735.99
7394800,41.9836,23.9551589,24.4528882,25.3961,24.20402355,3736.99
7395800,41.9837,24.1793216,24.8739466,25.427,24.5266341,3737.99
7396800,41.9838,23.8609549,24.5755204,25.3768,24.21823765,3738.99
7397800,41.9837,23.9279682,24.6115264,25.3592,24.2697473,3739.99
7398800,41.9836,24.2626065,24.9675622,25.4165,24.61508435,3740.99
7399800,41.9837,23.8999211,24.6509212,25.3643,24.27542115,3741.99
7400800,41.9837,24.028167,24.4982134,25.4038,24.2631902,3742.99
7401800,41.9837,24.0193889,24.7290754,25.3605,24.37423215,3743.99
7402800,41.9839,23.9401719,24.9228724,25.3892,24.43152215,3744.99
7403800,41.9838,24.1078122,24.9660796,25.4055,24.5369459,3745.99
7404800,41.9837,23.9936969,24.7186972,25.3453,24.35619705,3746.99
7405800,41.9837,24.0478642,24.7360648,25.4465,24.3919645,3747.99
7406800,41.9836,24.2244967,24.7621162,25.3732,24.49330645,3748.99
7407800,41.9837,24.3383979,24.815278,25.4393,24.57683795,3749.99
7408800,41.9837,24.0446527,24.7542796,25.4909,24.39946615,3750.99
7409800,41.9838,24.1005328,24.8500132,25.3774,24.475273,3751.99
7410800,41.9837,24.0853317,24.8976682,25.3745,24.49149995,3752.99
7411800,41.9838,24.3508157,24.7292872,25.3863,24.54005145,3753.99
7412800,41.9837,24.1724704,24.8413294,25.4075,24.5068999,3754.99
7413800,41.9838,24.1290081,24.8870782,25.435,24.50804315,3755.99
7414800,41.9837,24.2356299,24.850225,25.3927,24.54292745,3756.99
7415800,41.9839,24.1658333,24.7195444,25.4389,24.44268885,3757.99
7416800,41.9838,24.2307056,24.7206034,25.3899,24.4756545,3758.99
7417800,41.9838,24.0761254,24.9516772,25.3876,24.5139013,3759.99
7418800,41.9838,23.9138376,24.9093172,25.4379,24.4115774,3760.99
7419800,41.9838,24.0133941,24.7244158,25.3399,24.36890495,3761.99
7420800,41.9838,24.1450656,24.9692566,25.4832,24.5571611,3762.99
7421800,41.9838,24.1292222,24.9580312,25.4237,24.5436267,3763.99
7422800,41.9838,24.0682037,24.73903,25.4212,24.40361685,3764.99
7423800,41.9839,24.2086533,24.9576076,25.3879,24.58313045,3765.99
7424800,41.9838,23.9662921,24.8265034,25.4419,24.39639775,3766.99
7425800,41.9838,24.1399272,25.3041124,25.4498,24.7220198,3767.99
7426800,41.9838,24.1979483,24.8900434,25.4639,24.54399585,3768.99
7427800,41.9837,24.1591962,25.2867448,25.4712,24.7229705,3769.99
7428800,41.9837,24.1435669,25.0145818,25.3848,24.57907435,3770.99
7429800,41.9839,24.0155351,24.9662914,25.4277,24.49091325,3771.99
7430800,41.9838,24.0654204,24.9722218,25.4103,24.5188211,3772.99
7431800,41.9838,24.1135929,24.94024,25.5194,24.52691645,3773.99
7432800,41.9838,24.3206276,25.2986056,25.4509,24.8096166,3774.99
7433800,41.9837,24.2152904,24.9228724,25.4264,24.5690814,3775.99
7434800,41.9838,24.1013892,24.9726454,25.398,24.5370173,3776.99
7435800,41.9838,24.2983612,25.1353078,25.3668,24.7168345,3777.99
7436800,41.9838,24.1549142,25.1516164,25.4281,24.6532653,3778.99
7437800,41.9837,24.1649769,25.0395742,25.4699,24.60227555,3779.99
7437950,41.9837,24.1649769,25.0395742,25.4699,24.60227555,3780.14
7438050,14.0157,24.1649769,25.0395742,25.4699,24.60227555,3780.24
7438950,14.0141,24.3544554,25.005898,25.4504,24.6801767,3781.14
7439950,14.0155,24.5338712,25.4301334,25.4563,24.9820023,3782.14
7440950,14.016,24.2381991,25.5080758,25.4558,24.87313745,3783.14
7441950,14.0159,24.3120636,25.2858976,25.3554,24.7989806,3784.14
7442950,14.0158,24.5878244,25.1990596,25.4449,24.893442,3785.14
7443950,14.016,24.2319902,25.036609,25.5024,24.6342996,3786.14
7444950,14.0158,24.2200006,25.0925242,25.3523,24.6562624,3787.14
7445950,14.016,24.1217287,25.4801182,25.4665,24.80092345,3788.14
7446950,14.0159,24.1317914,25.3587568,25.4495,24.7452741,3789.14
7447950,14.0158,24.1452797,24.9681976,25.3758,24.55673865,3790.14
7448950,14.0157,24.0572846,25.2924634,25.4942,24.674874,3791.14
7449950,14.0159,24.0577128,25.005898,25.4219,24.5318054,3792.14
7450950,14.0157,23.9962661,25.017547,25.4723,24.50690655,3793.14
7451950,14.0159,24.1324337,24.9796348,25.4368,24.55603425,3794.14
7452950,14.0159,24.0206735,24.9033868,25.4761,24.46203015,3795.14
7453950,14.0159,24.2574681,24.9046576,25.5109,24.58106285,3796.14
7454950,14.0158,24.2574681,24.9046576,25.5109,24.58106285,3797.14
7455950,14.0157,23.9003493,25.2405724,25.441,24.57046085,3798.14
7456950,14.0159,23.844041,25.2429022,25.4753,24.5434716,3799.14
7457950,14.0159,24.1123083,24.7885912,25.5166,24.45044975,3800.14
7458950,14.0159,24.0328772,24.8239618,25.4361,24.4284195,3801.14
7459950,14.016,23.8481089,24.6443554,25.4443,24.24623215,3802.14
7460950,14.0159,23.7057324,24.7201798,25.4473,24.2129561,3803.14
7461950,14.0159,23.867592,24.8023582,25.4648,24.3349751,3804.14
7462950,14.0158,23.7678214,24.8171842,25.4771,24.2925028,3805.14
7463950,14.0159,23.9249708,24.7458076,25.5666,24.3353892,3806.14
7464950,14.0158,23.7937275,25.040845,25.4432,24.41728625,3807.14
7465950,14.0159,23.7778841,24.5575174,25.4147,24.16770075,3808.14
7466950,14.0159,24.2086533,24.9258376,25.4858,24.56724545,3809.14
7467950,14.0159,23.8129965,24.6718894,25.4925,24.24244295,3810.14
7468950,14.0159,23.7250014,24.9184246,25.5302,24.321713,3811.14
7469950,14.016,23.9200465,24.8741584,25.403,24.39710245,3812.14
7470950,14.0159,23.7853776,24.673372,25.4468,24.2293748,3813.14
7471950,14.0159,23.5899043,24.6208456,25.5372,24.10537495,3814.14
7472950,14.016,23.8241297,24.9300736,25.553,24.37710165,3815.14
7473950,14.016,23.861169,24.6591814,25.534,24.2601752,3816.14
7474950,14.0158,23.7616125,24.545233,25.4864,24.15342275,3817.14
7475950,14.0159,23.7836648,24.8690752,25.5293,24.32637,3818.14
7476950,14.0157,23.6626983,24.5041438,25.4776,24.08342105,3819.14
7477950,14.0159,23.6764007,24.3649912,25.4374,24.02069595,3820.14
7478950,14.0159,24.0692742,24.3711334,25.5066,24.2202038,3821.14
7479950,14.0159,23.7008081,24.617245,25.4424,24.15902655,3822.14
7480950,14.0158,23.7731739,24.6570634,25.5068,24.21511865,3823.14
7481950,14.016,23.707017,24.8277742,25.4684,24.2673956,3824.14
7482950,14.016,23.6284423,24.4842346,25.5435,24.05633845,3825.14
7483950,14.0159,23.5757737,24.4084102,25.4892,23.99209195,3826.14
7484950,14.0159,23.5954709,24.8589088,25.5351,24.22718985,3827.14
7485950,14.0159,23.6402178,24.8224792,25.4822,24.2313485,3828.14
7486950,14.016,23.4982695,24.4639018,25.4811,23.98108565,3829.14
7487950,14.0158,23.6352935,24.4694086,25.4933,24.05235105,3830.14
7488950,14.0159,23.6896749,24.8243854,25.5153,24.25703015,3831.14
7489950,14.016,23.6873198,24.587593,25.4404,24.1374564,3832.14
7490950,14.0159,23.7183643,24.5268064,25.5088,24.12258535,3833.14
7491950,14.0158,23.7008081,24.4556416,25.5517,24.07822485,3834.14
7492950,14.0158,23.6875339,24.5291362,25.5435,24.10833505,3835.14
7493950,14.016,23.6177373,24.4799986,25.5557,24.04886795,3836.14
7494950,14.0159,23.736991,24.4041742,25.5527,24.0705826,3837.14
7495950,14.0159,23.7646099,24.5022376,25.5303,24.13342375,3838.14
7496950,14.0158,23.6389332,24.4045978,25.4939,24.0217655,3839.14
7497950,14.0158,23.7170797,24.3277144,25.4922,24.02239705,3840.14
7498950,14.016,23.638505,24.3039928,25.5186,23.9712489,3841.14
7499950,14.0159,23.559288,24.5083798,25.4567,24.0338339,3842.14
7500950,14.0158,23.679184,24.481693,25.5102,24.0804385,3843.14
7501950,14.0159,23.6676226,24.4884706,25.4602,24.0780466,3844.14
7502950,14.0159,24.0765536,24.4327672,25.4761,24.2546604,3845.14
7503950,14.0159,23.71344,24.436156,25.5155,24.074798,3846.14
7504950,14.016,23.790516,24.4143406,25.5663,24.1024283,3847.14
7505950,14.0159,23.7053042,24.4228126,25.5396,24.0640584,3848.14
7506950,14.0159,23.5929017,24.9152476,25.505,24.25407465,3849.14
7507950,14.0159,23.5971837,24.390619,25.5199,23.99390135,3850.14
7508950,14.0158,23.7485524,24.519817,25.6176,24.1341847,3851.14
7509950,14.0157,23.7444845,24.7716472,25.5545,24.25806585,3852.14
7510950,14.0159,23.8669497,24.5350666,25.5579,24.20100815,3853.14
7511950,14.0159,23.6023221,24.3022984,25.5383,23.95231025,3854.14
7512950,14.0158,23.7145105,24.4300138,25.6065,24.07226215,3855.14
7513950,14.0158,23.7335654,24.406504,25.551,24.0700347,3856.14
7514950,14.0159,23.7663227,24.8362462,25.5491,24.30128445,3857.14
7515950,14.0159,23.6680508,24.3637204,25.5616,24.0158856,3858.14
7516950,14.016,23.6395755,24.4448398,25.5523,24.04220765,3859.14
7517950,14.0158,23.653492,24.713614,25.5335,24.183553,3860.14
7518950,14.0157,23.7352782,24.538879,25.5573,24.1370786,3861.14
7519950,14.0158,23.6076746,24.7794838,25.5497,24.1935792,3862.14
7520950,14.0158,24.1195877,24.4759744,25.5787,24.29778105,3863.14
7521950,14.016,23.726286,24.7360648,25.5727,24.2311754,3864.14
7522950,14.0159,23.7425576,24.4960954,25.5945,24.1193265,3865.14
7523950,14.0159,23.73485,24.4145524,25.5366,24.0747012,3866.14
7524950,14.0159,23.8808662,24.4622074,25.5533,24.1715368,3867.14
7525950,14.0158,23.6382909,24.556882,25.5843,24.09758645,3868.14
7526950,14.0157,23.8585998,24.78139,25.5839,24.3199949,3869.14
7527950,14.0159,23.6916018,24.3988792,25.6356,24.0452405,3870.14
7528950,14.0159,23.7397743,24.8839012,25.5824,24.31183775,3871.14
7529950,14.0158,24.1596244,24.7047184,25.6191,24.4321714,3872.14
7530950,14.0159,23.75626,24.4554298,25.5214,24.1058449,3873.14
7531950,14.0159,23.724145,24.5693782,25.5674,24.1467616,3874.14
7532950,14.0159,23.6776853,24.5111332,25.5713,24.09440925,3875.14
7533950,14.0158,23.6254449,24.439333,25.5551,24.03238895,3876.14
7534950,14.0159,23.5520086,24.402268,25.6277,23.9771383,3877.14
7535950,14.0159,23.6757584,24.3957022,25.6412,24.0357303,3878.14
7536950,14.0159,23.7804533,24.4543708,25.644,24.11741205,3879.14
7537950,14.0158,23.5663533,24.816337,25.652,24.19134515,3880.14
7538950,14.0157,23.5967555,24.4187884,25.6742,24.00777195,3881.14
7539950,14.0157,24.0283811,24.3675328,25.5943,24.19795695,3882.14
7540950,14.0159,24.0622089,24.3025102,25.5747,24.18235955,3883.14
7541950,14.0158,23.6755443,24.2978506,25.6323,23.98669745,3884.14
7542950,14.0157,23.683466,24.7246276,25.6656,24.2040468,3885.14
7543950,14.0156,23.7127977,24.438274,25.6393,24.07553585,3886.14
7544950,14.0158,23.5824108,24.3635086,25.6784,23.9729597,3887.14
7545950,14.0157,23.8851482,24.3211486,25.5837,24.1031484,3888.14
7546950,14.0159,23.6755443,24.428743,25.6303,24.05214365,3889.14
7547950,14.0158,23.7502652,24.6795142,25.6748,24.2148897,3890.14
7548950,14.0159,23.6847506,24.3478354,25.5806,24.016293,3891.14
7549950,14.0158,23.7344218,24.478516,25.723,24.1064689,3892.14
7550950,14.0156,23.642787,24.708319,25.6041,24.175553,3893.14
7551950,14.0157,23.6819673,24.362026,25.6181,24.02199665,3894.14
7552950,14.0159,24.045295,24.380029,25.5913,24.212662,3895.14
7553950,14.0158,23.5490112,24.3368218,25.6674,23.9429165,3896.14
7554950,14.0158,23.5834813,24.5914054,25.7015,24.08744335,3897.14
7555950,14.0157,23.5432305,24.3285616,25.605,23.93589605,3898.14
7556950,14.0158,23.6774712,24.3294088,25.6517,24.00344,3899.14
7557950,14.0157,23.5997529,24.1324348,25.7096,23.86609385,3900.14
7558950,14.0158,23.5428023,24.3118294,25.6052,23.92731585,3901.14
7559950,14.0158,23.582839,24.1853848,25.6206,23.8841119,3902.14
7560950,14.0157,23.5098309,24.2413,25.6093,23.87556545,3903.14
7561950,14.0158,23.5091886,24.2732818,25.5871,23.8912352,3904.14
7562950,14.0159,23.5500817,24.2946736,25.5891,23.92237765,3905.14
7563950,14.0158,23.5689225,24.2764588,25.6038,23.92269065,3906.14
7564950,14.0159,23.8466102,24.0578812,25.6693,23.9522457,3907.14
7565950,14.0159,23.4370369,24.2586676,25.6797,23.84785225,3908.14
7566950,14.0159,23.4939875,24.2728582,25.6424,23.88342285,3909.14
7567950,14.0158,23.6158104,24.1728886,25.6801,23.8943495,3910.14
7568950,14.0158,23.5455856,24.1468372,25.6778,23.8462114,3911.14
7569950,14.0157,23.4721493,24.2146132,25.6749,23.84338125,3912.14
7570950,14.0157,23.6263013,24.3033574,25.6393,23.96482935,3913.14
7571950,14.0156,23.4550213,24.1684408,25.6322,23.81173105,3914.14
7572950,14.0158,23.5774865,24.2563378,25.6217,23.91691215,3915.14
7573950,14.0159,23.5344524,24.233887,25.6433,23.8841697,3916.14
7574950,14.0159,23.7050901,24.2883196,25.6551,23.99670485,3917.14
7575950,14.0158,23.6160245,24.0820264,25.627,23.84902545,3918.14
7576950,14.0158,23.6102438,24.3893482,25.5861,23.999796,3919.14
7577950,14.0159,23.6008234,24.350377,25.6709,23.9756002,3920.14
7578950,14.016,23.6753302,24.2531608,25.6953,23.9642455,3921.14
